TIME_PERIOD,REF_AREA,MEASURE,SECTOR,STANDARD_REVENUE,CTRY_SPECIFIC_REVENUE,UNIT_MEASURE,FREQ,value
1990,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,40.447
1991,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,40.575
1992,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,39.743
1993,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.866
1994,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,40.164
1995,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,39.584
1996,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,39.503
1997,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,40.298
1998,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.41
1999,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.72
2000,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.796
2001,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.001
2002,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.332
2003,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.632
2004,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.363
2005,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.552
2006,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.686
2007,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.97
2008,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.169
2009,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.077
2010,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.736
2011,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.811
2012,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.29
2013,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,39.719
2014,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.637
2015,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.337
2016,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.807
2017,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.601
2018,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,39.253
2019,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,39.854
2020,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.714
2021,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.344
2022,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,43.437
2023,NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.443
1991,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.99
1992,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.139
1993,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,39.175
1994,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.398
1995,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.577
1996,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.555
1997,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.059
1998,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.268
1999,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.956
2000,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.872
2001,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.829
2002,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.969
2003,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.443
2004,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.935
2005,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.965
2006,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.632
2007,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.634
2008,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.281
2009,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.368
2010,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.6
2011,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.067
2012,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.378
2013,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.395
2014,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.272
2015,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.474
2016,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.556
2017,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.239
2018,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.061
2019,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.178
2020,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.56
2021,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.698
2022,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.38
2023,POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.13
1990,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.486
1991,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.53
1992,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.454
1993,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,28.029
1994,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,28.804
1995,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.184
1996,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.862
1997,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.799
1998,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.058
1999,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.837
2000,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.92
2001,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.707
2002,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.139
2003,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.108
2004,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.224
2005,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.943
2006,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.412
2007,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.846
2008,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.739
2009,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.796
2010,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.366
2011,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.228
2012,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.667
2013,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.968
2014,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.182
2015,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.382
2016,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.051
2017,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.112
2018,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.656
2019,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.498
2020,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.164
2021,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.183
2022,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.014
2023,PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.755
1995,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,39.481
1996,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.577
1997,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.48
1998,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.097
1999,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.845
2000,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.633
2001,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.705
2002,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.828
2003,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.552
2004,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.531
2005,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.291
2006,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.333
2007,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.22
2008,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.066
2009,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,28.891
2010,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.862
2011,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,28.876
2012,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,28.711
2013,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.985
2014,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.861
2015,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.51
2016,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.071
2017,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.966
2018,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.027
2019,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.534
2020,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.778
2021,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.41
2022,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.011
2023,SVK,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.489
1995,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,39.137
1996,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.141
1997,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.063
1998,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.848
1999,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.214
2000,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.699
2001,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.783
2002,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.282
2003,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.401
2004,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.462
2005,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,39.145
2006,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.687
2007,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.041
2008,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.302
2009,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.099
2010,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.788
2011,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.33
2012,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.638
2013,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.242
2014,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.179
2015,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.311
2016,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.385
2017,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.067
2018,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.239
2019,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.539
2020,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.555
2021,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,38.251
2022,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.402
2023,SVN,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.886
1990,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.537
1991,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.808
1992,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.811
1993,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.865
1994,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.898
1995,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.307
1996,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.11
1997,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.949
1998,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.762
1999,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.136
2000,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.05
2001,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.796
2002,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.244
2003,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.095
2004,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.042
2005,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.243
2006,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.999
2007,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.414
2008,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.103
2009,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.679
2010,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.282
2011,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.19
2012,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.368
2013,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.105
2014,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.872
2015,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.827
2016,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.58
2017,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,33.852
2018,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.645
2019,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.663
2020,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,36.844
2021,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.813
2022,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.59
2023,ESP,TAX_REV,S13,_T,_T,PT_B1GQ,A,37.328
1990,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,48.847
1991,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,46.922
1992,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,44.472
1993,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,43.795
1994,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,44.081
1995,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,45.106
1996,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,46.748
1997,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,47.641
1998,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,47.695
1999,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,48.186
2000,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,50.017
2001,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,47.103
2002,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,45.038
2003,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,45.562
2004,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,46.012
2005,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,47.369
2006,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,45.969
2007,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,45.022
2008,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,44.234
2009,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,43.923
2010,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,43.144
2011,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.223
2012,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.335
2013,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.697
2014,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.49
2015,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.918
2016,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,44.219
2017,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,44.495
2018,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,44.11
2019,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.971
2020,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.58
2021,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.761
2022,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,42.512
2023,SWE,TAX_REV,S13,_T,_T,PT_B1GQ,A,41.365
1990,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.167
1991,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.026
1992,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.458
1993,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.998
1994,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.41
1995,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.968
1996,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.425
1997,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.103
1998,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.829
1999,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.048
2000,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.033
2001,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.347
2002,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.951
2003,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.279
2004,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.989
2005,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.951
2006,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.711
2007,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.543
2008,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.922
2009,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.268
2010,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.816
2011,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.18
2012,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.093
2013,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.246
2014,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.189
2015,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.956
2016,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.938
2017,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.716
2018,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.182
2019,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.66
2020,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.912
2021,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,28.035
2022,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.91
2023,CHE,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.093
1990,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,14.537
1991,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,15.235
1992,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,16.282
1993,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,16.457
1994,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,16.145
1995,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,16.378
1996,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,18.451
1997,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,20.229
1998,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,20.6
1999,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,22.546
2000,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.478
2001,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.361
2002,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.826
2003,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.979
2004,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.088
2005,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.14
2006,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.371
2007,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,22.874
2008,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,22.961
2009,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.318
2010,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.654
2011,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.706
2012,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.76
2013,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.156
2014,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.457
2015,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.957
2016,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.128
2017,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.68
2018,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.968
2019,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.103
2020,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.861
2021,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,22.914
2022,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,20.945
2023,TUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.455
1990,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.869
1991,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.684
1992,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.893
1993,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.875
1994,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.601
1995,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.301
1996,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.097
1997,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.817
1998,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.252
1999,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.864
2000,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.658
2001,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.176
2002,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.404
2003,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.168
2004,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.095
2005,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.499
2006,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.829
2007,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.967
2008,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.145
2009,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.077
2010,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.045
2011,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.852
2012,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.122
2013,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.007
2014,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.693
2015,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.907
2016,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.45
2017,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.733
2018,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.768
2019,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.49
2020,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,32.812
2021,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,34.227
2022,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.42
2023,GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,35.335
1990,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.033
1991,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.855
1992,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.746
1993,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.95
1994,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.286
1995,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.55
1996,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.044
1997,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.484
1998,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.867
1999,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.932
2000,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,28.295
2001,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.261
2002,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.011
2003,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.484
2004,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.762
2005,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.097
2006,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.775
2007,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.728
2008,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.643
2009,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,22.911
2010,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.371
2011,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.761
2012,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,23.916
2013,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.413
2014,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.786
2015,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.087
2016,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.713
2017,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.459
2018,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.816
2019,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.982
2020,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.57
2021,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.709
2022,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.607
2023,USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.184
1990,ARG,TAX_REV,S13,_T,_T,PT_B1GQ,A,13.259
1991,ARG,TAX_REV,S13,_T,_T,PT_B1GQ,A,15.11
1992,ARG,TAX_REV,S13,_T,_T,PT_B1GQ,A,17.644
1993,ARG,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.343
1994,ARG,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.198
